"timestamps","value","anomaly","changepoint","trend","noise","seasonality1","seasonality2","seasonality3"
1416891600,-262.934645252613,0,0,-144,96.40446238052,-419.4,-78.0339420984101,282.094834465277
1416895200,232.393049219922,0,0,-147,99.4912456325213,-8.2178698809984e-13,-1.47692403977171e-13,279.901803587402
1416898800,543.935400431524,0,0,-150,-80.8158463944762,419.399999999999,78.0339420984098,277.317304727592
1416902400,671.713588596637,0,0,-153,-326.803472638952,726.422108694388,150.75,274.344952541201
1416906000,1320.87818781683,0,0,-156,153.896589157551,838.8,213.192694527744,270.988904131532
1416909600,1249.38743661315,0,0,-159,153.604815442004,726.422108694387,261.106659241008,267.253853235751
1416913200,834.613334731617,0,0,-162,22.8416744451919,419.4,291.226636626154,263.14502366027
1416916800,421.907173649394,0,0,-165,26.7390116746085,9.2451036161232e-13,301.5,258.668161974785
1416920400,-147.891631032582,0,0,-168,-105.547797133908,-419.400000000001,291.226636626154,253.829529475173
1416924000,-2798.69224834895,1,0,-171,-78.3323176840958,-726.422108694386,261.106659241008,248.635893426512
1416927600,-320.634503447177,0,0,-174,235.878284426639,-838.8,213.192694527744,243.09451759844
1416931200,-595.823392077901,0,0,-177,-80.3644354896359,-726.422108694387,150.75,237.213152106122
1416934800,-202.122254921356,0,0,-180,88.2437804092235,-419.4,78.0339420984101,231.000022571011
1416938400,126.842714482118,0,0,-183,85.37889586555,-4.00724996890266e-12,7.20187092050639e-13,224.463818616571
1416942000,526.857231857594,0,0,-186,153.877492240945,419.399999999999,-78.0339420984097,217.61368171506
1416945600,738.733607463731,0,0,-189,141.602306367001,726.422108694386,-150.75,210.459192402343
1416949200,665.068489231276,0,0,-192,28.450826880362,838.8,-213.192694527744,203.010356878658
1416952800,457.196847959642,0,0,-195,-8.39619450776977,726.422108694389,-261.106659241008,195.277593014031
1416956400,181.743363151953,0,0,-198,64.2982840001578,419.400000000001,-291.226636626154,187.271715777949
1416960000,-299.442196634387,0,0,-201,24.0538812519729,-1.85005912514058e-12,-301.5,179.003922113642
1416963600,-753.439376862592,0,0,-204,-9.29851551459166,-419.399999999999,-291.226636626154,170.485775278152
1416967200,-691.187685848042,0,0,-207,341.611893417289,-726.422108694388,-261.106659241008,161.729188670066
1416970800,-869.548613296783,0,0,-210,239.697672063409,-838.8,-213.192694527744,152.746409167553
1416974400,-1139.82700832787,0,0,-213,-193.204899633486,-726.422108694387,-150.75,143.55
1416978000,-534.962763561054,0,0,-216,44.3183553601578,-419.399999999998,-78.0339420984096,134.152823177196
1416981600,-18.6503366581991,0,0,-219,75.7816418411514,-1.23268048214976e-12,-2.21538605965756e-13,124.568021500651
1416985200,492.306174079521,0,0,-222,102.063231798918,419.399999999996,78.0339420984092,114.809000182198
1416988800,715.477018619678,0,0,-225,-41.5844981702995,726.422108694386,150.75,104.889408095592
1416992400,735.289714469331,0,0,-228,-183.526098745742,838.8,213.192694527744,94.8231186873285
1416996000,984.547734696987,0,0,-231,143.394756188219,726.422108694389,261.106659241008,84.6242105733707
1416999600,790.324440660765,0,0,-234,239.390856185677,419.400000000001,291.226636626154,74.3069478489338
1417003200,353.839588776124,0,0,-237,225.453828637262,4.3154200894401e-12,301.5,63.8857601388579
1417006800,-515.867860429197,0,0,-240,-201.069719471826,-419.399999999998,291.226636626154,53.3752224164728
1417010400,-743.964618038488,0,0,-243,-78.4392032042881,-726.422108694387,261.106659241008,42.7900346191798
1417014000,-616.511480662143,0,0,-246,222.950823720853,-838.8,213.192694527744,32.1450010892597
1417017600,-977.337722094211,0,0,-249,-174.120623268484,-726.42210869439,150.750000000001,21.4550098686625
1417021200,-364.735395423577,0,0,-252,217.895650601279,-419.399999999998,78.0339420984097,10.735011876733
1417024800,-163.090981434862,0,0,-255,91.9090185651387,-1.43812722917472e-12,2.58461706960049e-13,3.51596096035205e-14
1417028400,-67.6851783430482,0,0,-258,-140.316224367906,419.400000000001,-78.0339420984102,-10.7350118767331
1417032000,420.576701059185,0,0,-261,127.359602233461,726.422108694386,-150.75,-21.4550098686623
1417035600,539.973498109825,0,0,-264,210.511193726828,838.8,-213.192694527743,-32.1450010892597
1417039200,455.912370640394,0,0,-267,300.386955806193,726.422108694389,-261.106659241008,-42.7900346191796
1417042800,-48.1586421310112,0,0,-270,147.043216911615,419.400000000001,-291.226636626154,-53.3752224164728
1417046400,-976.843626717915,0,0,-273,-338.457866579056,-1.43916563109066e-12,-301.5,-63.8857601388578
1417050000,-1176.83689725158,0,0,-276,-115.90331277649,-419.399999999998,-291.226636626154,-74.3069478489337
1417053600,-1323.30465406378,0,0,-279,27.8483244449866,-726.422108694384,-261.106659241009,-84.6242105733705
1417057200,-1470.40905163139,0,0,-282,-41.5932384163209,-838.8,-213.192694527744,-94.8231186873283
1417060800,-1309.19264709979,0,0,-285,-42.1311303098142,-726.422108694387,-150.75,-104.889408095592
1417064400,-895.998162455765,0,0,-288,4.24477982484111,-419.399999999998,-78.0339420984097,-114.809000182198
1417068000,-473.187118825157,0,0,-291,-57.619097324504,-1.64357397619968e-12,-2.95384807954342e-13,-124.568021500651
1417071600,-1.54792489484936,0,0,-294,-70.829043816058,419.399999999996,78.0339420984091,-134.152823177196
1417075200,297.730891301679,0,0,-297,-138.891217392706,726.422108694386,150.75,-143.55
1417078800,520.259845379643,0,0,-300,-78.986439980548,838.8,213.192694527744,-152.746409167553
1417082400,276.908883509999,0,0,-303,-245.89069575533,726.422108694386,261.106659241008,-161.729188670066
1417086000,264.449867528346,0,0,-306,30.3090061803426,419.400000000001,291.226636626154,-170.485775278152
1417089600,14.8465858398974,0,0,-309,201.350507953535,4.72631358349002e-12,301.5,-179.003922113642
1417093200,-470.534433214715,0,0,-312,156.910645937078,-419.399999999998,291.226636626154,-187.271715777949
1417096800,-1282.84599634648,0,0,-315,-307.252953879074,-726.422108694387,261.106659241008,-195.277593014031
1417100400,-1154.45464617589,0,0,-318,-7.83698382497407,-838.8,213.192694527744,-203.010356878658
1417104000,-1456.48731369046,0,0,-321,-349.356012593725,-726.422108694388,150.75,-210.459192402343
1417107600,-673.320910212801,0,0,-324,209.658829403852,-419.400000000004,78.0339420984108,-217.61368171506
1417111200,-734.737995604631,0,0,-327,-183.274176988059,-1.84902072322464e-12,3.32307908948634e-13,-224.463818616571
1417114800,-279.066837559808,0,0,-330,-59.4328728903836,419.399999999995,-78.0339420984091,-231.00002257101
1417118400,36.2406746224464,0,0,-333,30.7817180341803,726.422108694389,-150.75,-237.213152106122
1417122000,-17.8976071982682,0,0,-336,-64.4103950720839,838.8,-213.192694527744,-243.09451759844
1417125600,-32.3596773478228,0,0,-339,89.9607666253083,726.422108694389,-261.106659241008,-248.635893426512
1417129200,-396.411152298796,0,0,-342,71.2450138025301,419.400000000001,-291.226636626154,-253.829529475174
1417132800,-1033.29069570182,0,0,-345,-128.122533727039,4.93176033051498e-12,-301.5,-258.668161974785
1417136400,-1321.92308263188,0,0,-348,-0.151422345455616,-419.400000000003,-291.226636626154,-263.14502366027
1417140000,-1976.79187012411,0,0,-351,-371.009248952964,-726.422108694387,-261.106659241008,-267.253853235751
1417143600,-1758.83237350857,0,0,-354,-81.8507748492919,-838.8,-213.192694527745,-270.988904131532
1417147200,-1590.6904924138,0,0,-357,-82.1734311782065,-726.422108694388,-150.75,-274.344952541201
1417150800,-964.989825734292,0,0,-360,169.761421091714,-419.400000000004,-78.0339420984108,-277.317304727591
1417154400,-531.956682814312,0,0,-363,110.945120773099,-8.01449993780532e-12,-1.44037418410128e-12,-279.901803587402
1417158000,-332.182862101839,0,0,-366,-181.521969734973,419.4,78.0339420984101,-282.094834465277
1417161600,305.866110665256,0,0,-369,81.5873321801051,726.422108694386,150.75,-283.893330209234
1417165200,471.688010082625,0,0,-372,76.9900910152319,838.8,213.192694527743,-285.29477546035
1417168800,448.029931411295,0,0,-375,121.798373646615,726.422108694389,261.106659241008,-286.297210170717
1417172400,-77.5955886749247,0,0,-378,-123.322992956331,419.400000000001,291.226636626154,-286.899232344749
1417176000,2006.43985923282,1,0,-381,40.3594845948338,-8.22825390015781e-13,301.5,-287.1
1417179600,-576.82373835103,0,0,-384,222.248857367568,-419.400000000003,291.226636626154,-286.899232344749
1417183200,-1290.02566915305,0,0,-387,-151.41300952896,-726.422108694384,261.106659241009,-286.297210170717
1417186800,-1201.3201546382,0,0,-390,99.5819262944065,-838.8,213.192694527745,-285.29477546035
1417190400,-1236.49794870157,0,0,-393,16.0674902020504,-726.422108694388,150.75,-283.893330209234
1417194000,-975.238286613724,0,0,-396,44.2226057531422,-419.399999999999,78.0339420984098,-282.094834465277
1417197600,-922.045069217744,0,0,-399,-243.143265630346,3.70011825028116e-12,-6.64989063221131e-13,-279.901803587402
1417201200,-865.475006947274,0,0,-402,-527.523760121269,419.399999999995,-78.033942098409,-277.317304727592
1417204800,36.7055138158051,0,0,-405,140.37835766262,726.422108694386,-150.749999999999,-274.344952541201
1417208400,-57.7568075813685,0,0,-408,-4.37520892209222,838.8,-213.192694527744,-270.988904131532
1417212000,-352.409869697256,0,0,-411,-139.471465914883,726.422108694386,-261.106659241008,-267.253853235751
1417215600,-464.558612469191,0,0,-414,84.4130478172371,419.399999999996,-291.226636626154,-263.14502366027
1417219200,-1041.16005631094,0,0,-417,-63.9918943361582,5.3426538245649e-12,-301.5,-258.668161974785
1417222800,-1326.97213878597,0,0,-420,57.4840273153524,-419.399999999998,-291.226636626154,-253.829529475174
1417226400,-1260.64416926121,0,0,-423,398.520492100696,-726.422108694387,-261.106659241008,-248.635893426512
1417230000,-1957.57856954426,0,0,-426,-236.491357418077,-838.8,-213.192694527745,-243.09451759844
1417233600,-1698.2979721165,0,0,-429,-154.912711315996,-726.422108694385,-150.749999999999,-237.213152106122
1417237200,-1074.94359117016,0,0,-432,85.4903734992686,-419.400000000004,-78.0339420984109,-231.000022571011
1417240800,-456.917264704669,0,0,-435,202.546553911905,-2.46536096429952e-12,-4.43077211931512e-13,-224.463818616571
1417244400,95.5903901614005,0,0,-438,253.77012977805,419.4,78.03394209841,-217.61368171506
1417248000,473.563403600162,0,0,-441,247.850487308124,726.422108694382,150.749999999999,-210.459192402343
1417251600,234.21713750522,0,0,-444,-170.765200143867,838.8,213.192694527745,-203.010356878658
1417255200,477.682234424752,0,0,-447,132.431059503385,726.42210869439,261.106659241008,-195.277593014031
1417258800,-145.887016379199,0,0,-450,-219.241937227407,419.400000000002,291.226636626154,-187.271715777949
1417262400,-275.316901077392,0,0,-453,55.1870210362507,-4.11931895965861e-13,301.5,-179.003922113642
1417266000,-597.897235767093,0,0,-456,156.761902884898,-419.399999999992,291.226636626155,-170.485775278152
1417269600,-1115.17969523088,0,0,-459,-29.1350571074351,-726.422108694384,261.106659241009,-161.729188670066
1417273200,-1321.66396585285,0,0,-462,-81.3102512130388,-838.8,213.192694527745,-152.746409167553
1417276800,-1179.49342451715,0,0,-465,4.72868417723679,-726.422108694388,150.75,-143.55
1417280400,-822.507386271273,0,0,-468,121.011494807513,-419.399999999999,78.0339420984099,-134.152823177196
1417284000,-388.024610545899,0,0,-471,207.543410954759,-8.6308401788802e-12,1.55114348708416e-12,-124.568021500651
1417287600,-288.83187322628,0,0,-474,-41.388930945668,419.399999999995,-78.0339420984089,-114.809000182198
1417291200,-76.8624666920141,0,0,-477,-70.645167290808,726.422108694385,-150.749999999999,-104.889408095592
1417294800,88.3876764391554,0,0,-480,37.6034896542277,838.8,-213.192694527744,-94.8231186873285
1417298400,-89.3891923126073,0,0,-483,12.9195688073852,726.422108694387,-261.106659241008,-84.6242105733707
1417302000,-356.139597051395,0,0,-486,75.993987423685,419.400000000007,-291.226636626154,-74.3069478489337
1417305600,-1168.31899426184,0,0,-489,-313.933234122989,5.75354731861482e-12,-301.5,-63.8857601388579
1417309200,-1273.3932967934,0,0,-492,-17.3914377507782,-419.399999999997,-291.226636626154,-53.3752224164729
1417312800,-1530.06846832946,0,0,-495,-4.74966577488989,-726.422108694381,-261.106659241009,-42.7900346191799
1417316400,-1506.53422694671,0,0,-498,75.6034686702983,-838.8,-213.192694527745,-32.14500108926
1417320000,-1222.91473662163,0,0,-501,176.712381941415,-726.422108694385,-150.749999999999,-21.4550098686623
1417323600,-1121.12481997306,0,0,-504,-108.955865997924,-419.399999999994,-78.0339420984089,-10.7350118767331
1417327200,-581.608787467585,0,0,-507,-74.608787467582,-2.87625445834944e-12,-5.16923413920098e-13,-7.0319219207041e-14
1417330800,-186.080361019509,0,0,-510,-184.249314994652,419.4,78.0339420984099,10.7350118767332
1417334400,399.230383509377,0,0,-513,13.6032649463255,726.422108694388,150.75,21.4550098686624
1417338000,939.67426841958,0,0,-516,371.536572802578,838.8,213.192694527743,32.1450010892596
1417341600,433.011504174971,0,0,-519,-78.3072983796056,726.42210869439,261.106659241008,42.7900346191795
1417345200,-201.179121197671,0,0,-522,-443.1809802403,419.400000000002,291.226636626154,53.3752224164725
1417348800,-1.89176058294976,0,0,-525,157.722479278181,1.19190265331955e-11,301.5,63.8857601388578
1417352400,-603.78678961512,0,0,-528,-21.9203740902158,-419.399999999992,291.226636626155,74.3069478489336
1417356000,-816.584491126966,0,0,-531,95.1067477530382,-726.422108694384,261.106659241009,84.6242105733704
1417359600,-1133.18875023897,0,0,-534,-68.4045634540408,-838.8,213.192694527743,94.8231186873287
1417363200,-1123.82174598083,0,0,-537,-116.039045382037,-726.422108694388,150.75,104.889408095592
1417366800,-1004.99636801487,0,0,-540,-238.439310295478,-419.4,78.0339420984099,114.809000182198
1417370400,-292.28920179771,0,0,-543,126.142776701637,2.87833126218132e-12,-5.17296659243961e-13,124.568021500651
1417374000,-199.270758108299,0,0,-546,-128.78963918708,419.399999999994,-78.0339420984089,134.152823177196
1417377600,166.831126336552,0,0,-549,-3.39098235783395,726.422108694385,-150.749999999999,143.55
1417381200,355.519837571325,0,0,-552,129.166122931515,838.8,-213.192694527744,152.746409167553
1417384800,214.695463596023,0,0,-555,142.650825472572,726.422108694393,-261.106659241007,161.729188670066
1417388400,-102.332734371635,0,0,-558,157.008126976359,419.400000000007,-291.226636626154,170.485775278152
1417392000,-518.352081435335,0,0,-561,165.143996451017,6.16444081266474e-12,-301.5,179.003922113642
1417395600,-1129.03939355222,0,0,-564,-41.6844727040037,-419.400000000007,-291.226636626154,187.271715777949
1417399200,-1212.55819683314,0,0,-567,146.692978088224,-726.422108694387,-261.106659241008,195.277593014031
1417402800,-1174.76891039114,0,0,-570,244.213427257947,-838.8,-213.192694527744,203.010356878658
1417406400,-1167.1648654895,0,0,-573,72.5480508025412,-726.422108694385,-150.749999999999,210.459192402343
1417410000,-743.892476354846,0,0,-576,111.927784028511,-419.400000000005,-78.033942098411,217.61368171506
1417413600,-170.516077679212,0,0,-579,184.02010370422,-3.28714795239936e-12,-5.90769615908683e-13,224.463818616571
1417417200,417.493917477745,0,0,-582,271.059952808325,419.399999999999,78.0339420984099,231.00002257101
1417420800,335.263193126361,0,0,-585,-194.122067674142,726.422108694382,150.749999999998,237.213152106122
1417424400,936.107367515029,0,0,-588,229.020155388845,838.8,213.192694527743,243.09451759844
1417428000,597.148629166132,0,0,-591,-48.0160321957777,726.42210869439,261.106659241008,248.635893426512
1417431600,475.739658377886,0,0,-594,105.283492276546,419.400000000013,291.226636626153,253.829529475173
1417435200,8.9785221684217,0,0,-597,45.8103601936367,4.09855092133979e-13,301.5,258.668161974785
1417438800,-554.197953247198,0,0,-600,-89.16961353362,-419.400000000002,291.226636626154,263.14502366027
1417442400,-1042.89650555062,0,0,-603,-241.834909332986,-726.42210869439,261.106659241008,267.253853235751
1417446000,-995.870311066382,0,0,-606,-35.2519097256591,-838.8,213.192694527745,270.988904131532
1417449600,-1095.92601591649,0,0,-609,-185.598859763304,-726.422108694388,150.75,274.344952541201
1417453200,-464.046627567335,0,0,-612,212.002125606663,-419.4,78.03394209841,277.317304727592
1417456800,-186.364108235596,0,0,-615,148.73408817701,-9.45262716698004e-12,1.69883589106133e-12,279.901803587402
1417460400,220.854316693926,0,0,-618,215.393424327064,419.399999999994,-78.0339420984088,282.094834465277
1417464000,217.97202088549,0,0,-621,-20.5934180181295,726.422108694385,-150.749999999999,283.893330209234
1417467600,224.923301427485,0,0,-624,-61.9787795051229,838.8,-213.192694527742,285.29477546035
1417471200,95.492903710841,0,0,-627,-29.1197559132546,726.422108694387,-261.106659241008,286.297210170717
1417474800,-300.055273382216,0,0,-630,-85.1278691008086,419.399999999998,-291.226636626154,286.899232344749
1417478400,-543.831025232176,0,0,-633,103.56897476783,-5.34473062839678e-12,-301.5,287.1
1417482000,-1024.02745308855,0,0,-636,35.6999511928518,-419.399999999996,-291.226636626154,286.899232344749
1417485600,-1525.36520297768,0,0,-639,-185.133645213006,-726.422108694386,-261.106659241008,286.297210170717
1417489200,-1480.34654880766,0,0,-642,-71.6486297402663,-838.8,-213.192694527744,285.29477546035
1417492800,-865.28487525192,0,0,-645,372.993903233239,-726.422108694392,-150.750000000001,283.893330209234
1417496400,-1066.45580535921,0,0,-648,-203.116697726069,-419.400000000005,-78.0339420984111,282.094834465277
1417500000,-348.325408188955,0,0,-651,22.7727882236476,-3.69804144644928e-12,-6.64615817897269e-13,279.901803587402
1417503600,283.198634247928,0,0,-654,162.44738742194,419.399999999989,78.0339420984077,277.317304727592
1417507200,275.743509051377,0,0,-657,-218.773552184204,726.422108694382,150.749999999998,274.344952541201
1417510800,590.310555550071,0,0,-660,-72.6710431092063,838.8,213.192694527745,270.988904131532
1417514400,332.833499926703,0,0,-663,-258.949121244441,726.422108694384,261.106659241009,267.253853235751
1417518000,441.124699286902,0,0,-666,133.353039000475,419.400000000003,291.226636626154,263.14502366027
1417521600,-68.4923441457909,0,0,-669,40.3394938794238,8.20748586183899e-13,301.5,258.668161974785
1417525200,-302.319036925261,0,0,-672,244.024796973413,-419.400000000001,291.226636626154,253.829529475174
1417528800,-753.159906954756,0,0,-675,138.519649072106,-726.422108694383,261.106659241009,248.635893426512
1417532400,-991.38405040886,0,0,-678,69.1287374649553,-838.8,213.192694527745,243.094517598441
1417536000,-1159.28702079141,0,0,-681,-139.828064203145,-726.422108694389,150.75,237.213152106122
1417539600,-1098.03972662824,0,0,-684,-303.673691297648,-419.400000000011,78.0339420984121,231.000022571011
1417543200,-365.778954259502,0,0,-687,96.7572271239351,-9.86352066102996e-12,1.77268209304991e-12,224.463818616571
1417546800,57.3939549142322,0,0,-690,188.414215297588,419.399999999994,-78.0339420984087,217.61368171506
1417550400,442.764067912314,0,0,-693,349.632766815582,726.422108694391,-150.750000000001,210.459192402343
1417554000,11.3078871428331,0,0,-696,-121.309775208081,838.8,-213.192694527744,203.010356878658
1417557600,62.878141359812,0,0,-699,101.285098892402,726.422108694387,-261.106659241008,195.277593014031
1417561200,-558.281635751061,0,0,-702,-171.726714902853,419.399999999998,-291.226636626154,187.271715777949
1417564800,-895.887995768941,0,0,-705,-68.3919178825902,6.98622780076458e-12,-301.5,179.003922113642
1417568400,-1285.16445291928,0,0,-708,-37.0235915712862,-419.399999999996,-291.226636626154,170.485775278152
1417572000,-1609.47030007123,0,0,-711,-72.6707208058995,-726.422108694386,-261.106659241008,161.729188670066
1417575600,-1500.93412932094,0,0,-714,112.312156039251,-838.8,-213.192694527746,152.746409167553
1417579200,-1515.73347940474,0,0,-717,-65.1113707103481,-726.422108694392,-150.750000000001,143.55
1417582800,-1136.27378030088,0,0,-720,-52.9926613796555,-419.400000000006,-78.0339420984111,134.152823177196
1417586400,-498.003379793513,0,0,-723,100.428598705855,-1.60289998756106e-11,-2.88074836820256e-12,124.568021500651
1417590000,-296.698053298468,0,0,-726,-182.940995579074,419.399999999999,78.0339420984097,114.809000182198
1417593600,340.87989341475,0,0,-729,87.8183766247705,726.422108694388,150.75,104.889408095592
1417597200,298.894197846359,0,0,-732,-115.921615368714,838.8,213.192694527744,94.8231186873283
1417600800,591.260685951003,0,0,-735,254.107707442234,726.42210869439,261.106659241008,84.6242105733705
1417604400,209.620300740862,0,0,-738,162.686716265771,419.400000000003,291.226636626154,74.3069478489337
1417608000,-412.279308468194,0,0,-741,-36.6650686070655,1.31517070153453e-11,301.5,63.885760138858
1417611600,-735.74476578568,0,0,-744,83.0533751716945,-419.400000000001,291.226636626154,53.375222416473
1417615200,-1118.97003473082,0,0,-747,50.5553801033755,-726.422108694383,261.106659241009,42.79003461918
1417618800,-1343.97049655017,0,0,-750,-0.508192167172493,-838.8,213.192694527746,32.14500108926
1417622400,-1269.03518448614,0,0,-753,38.1819143395848,-726.422108694389,150.750000000001,21.4550098686628
1417626000,-1247.52501023027,0,0,-756,-160.893964205423,-419.39999999999,78.0339420984081,10.7350118767331
1417629600,-658.820390844969,0,0,-759,100.179609155029,1.64565078003156e-12,-2.95758053278204e-13,1.05478828810562e-13
1417633200,-560.311256241779,0,0,-762,-128.94230226663,419.399999999993,-78.0339420984087,-10.7350118767329
1417636800,-169.485731774689,0,0,-765,41.2971693995838,726.422108694391,-150.750000000001,-21.4550098686621
1417640400,12.9359517247922,0,0,-768,187.473647341796,838.8,-213.192694527744,-32.1450010892598
1417644000,-317.141791595268,0,0,-771,31.3327935705254,726.422108694393,-261.106659241007,-42.7900346191797
1417647600,-765.888414686886,0,0,-774,-66.6865556442578,419.399999999998,-291.226636626154,-53.3752224164728
1417651200,-1278.99644308148,0,0,-777,-136.610682942628,7.3971212948145e-12,-301.5,-63.8857601388578
1417654800,-1770.65930184533,0,0,-780,-205.725717370251,-419.399999999985,-291.226636626155,-74.3069478489335
1417658400,-1774.53964116289,0,0,-783,80.6133373458783,-726.422108694386,-261.106659241008,-84.6242105733703
1417662000,-1656.82719467662,0,0,-786,275.988618538452,-838.8,-213.192694527746,-94.8231186873281
1417665600,-4059.04974750913,1,0,-789,44.6921439188399,-726.422108694386,-150.75,-104.889408095592
1417669200,-1315.72196376808,0,0,-792,88.5209785125375,-419.400000000006,-78.0339420984112,-114.809000182198
1417672800,-923.834125206256,0,0,-795,-4.26610370561398,7.40023650056232e-12,1.32997812644226e-12,-124.568021500651
1417676400,-418.588096915462,0,0,-798,16.1307841633262,419.399999999998,78.0339420984097,-134.152823177196
1417680000,-243.25346937686,0,0,-801,-175.87557807124,726.422108694381,150.749999999998,-143.55
1417683600,-143.231995887699,0,0,-804,-238.478281247891,838.8,213.192694527744,-152.746409167553
1417687200,130.175061043309,0,0,-807,111.375481777977,726.422108694391,261.106659241008,-161.729188670066
1417690800,-529.044575165908,0,0,-810,-259.185436513923,419.400000000014,291.226636626153,-170.485775278152
1417694400,-955.304375199683,0,0,-813,-264.800453086043,1.64253557428374e-12,301.5,-179.003922113642
1417698000,-1246.0941074859,0,0,-816,-114.649028334114,-419.39999999999,291.226636626155,-187.271715777948
1417701600,-1112.20870424938,0,0,-819,367.384338218035,-726.422108694389,261.106659241008,-195.277593014031
1417705200,-1679.00558392768,0,0,-822,-28.3879215767635,-838.8,213.192694527745,-203.010356878658
1417708800,-3989.81108693892,1,0,-825,-45.9994112042062,-726.422108694383,150.749999999999,-210.459192402343
1417712400,-1098.32036406109,0,0,-828,288.659375555559,-419.400000000001,78.0339420984102,-217.61368171506
